what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1433646917450
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1433646917473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433646919994
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433646931075
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433646938938
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433647019547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433647022521
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433647063981
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1433647065333
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1433647073571
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1433647074386
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433647078441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433647114314
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1433647122636
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1433647123868
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1433647146369
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433647147145
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433647151577
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433647155105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433647156681
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433647162008
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433647164204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433647169889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433647171482
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1433647180404
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1433647198503
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433647219792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433647266993
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1433647277895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1433647317063
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1433647319212
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1433647320436
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1433647320561
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1433647320586
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433647322572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433647345264
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1433647346766
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1433647347446
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1433647348769
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1433647348769
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1433647349021
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1433647350283
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433647355616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433647377905
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1433647389510
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1433647397257
