what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1433569664259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433569666318
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433569669679
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433569681302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433569732152
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1433569740735
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1433569750827
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1433569752715
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1433569752825
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1433569752852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433569754030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433569755406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433569758510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433569759624
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433569770142
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1433569771941
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1433569771941
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433569788702
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433569840175
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1433569849623
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433569853365
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433569857942
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1433569860563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433569875117
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433569891958
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1433569894008
opened,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1433569897908
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1433569897959
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1433569909107
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1433569913595
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1433569913747
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1433569913786
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1433569917231
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1433569917403
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1433569917448
